Date,Open,High,Low,Close,Adj Close,Volume,MACD,Signal_Line,Upper_BB,Lower_BB,RSI
1999-12-02,0.0760419964790344,0.0824220031499862,0.0760419964790344,0.0813800022006034,0.0746375396847724,309888000,0.006941227689718388,0.007354240239391569,0.09196970273692139,0.05224909859757883,66.43004191907636
1999-12-03,0.0821610018610954,0.0835940018296241,0.0783850029110908,0.079426996409893,0.0728463381528854,342768000,0.006695738653645825,0.0072225399222424205,0.09240949055752337,0.053671310333399086,61.89277752253953
1999-12-06,0.0796879976987838,0.0820309966802597,0.0796879976987838,0.0816410034894943,0.0748769119381904,178608000,0.006603715174142405,0.007098774972622418,0.09269729199343091,0.05566220936841593,64.9162352655841
1999-12-07,0.0822919979691505,0.0824220031499862,0.0757810026407241,0.0789059996604919,0.0723684951663017,186384000,0.00623818404943563,0.006926656787985061,0.0925598689541971,0.0576355322077119,57.14201262115784
1999-12-08,0.078645996749401,0.0832030028104782,0.0783850029110908,0.0824220031499862,0.0755932256579399,201696000,0.006161187759446268,0.006773562982277302,0.09237456945348595,0.06009953217934742,57.78871152223827
1999-12-09,0.0822919979691505,0.0843750014901161,0.0770829990506172,0.0799480006098747,0.0733241811394691,214944000,0.005833293736916392,0.006585509133205121,0.0913154832973015,0.06324191838960523,54.939952392080826
1999-12-10,0.0813800022006034,0.0817710012197494,0.0776040032505989,0.079035997390747,0.0724877193570137,98304000,0.005437168035266962,0.00635584091361749,0.09046882697038885,0.0656640744895434,37.216994949747345
1999-12-13,0.078125,0.0808589980006218,0.0770829990506172,0.0787760019302368,0.0722492784261703,183840000,0.005044110733304158,0.006093494877554824,0.08985331867784105,0.0674904831781998,37.0971415493257
1999-12-14,0.0789059996604919,0.0808589980006218,0.0766929984092712,0.0774739980697631,0.0710551664233207,273888000,0.0045748135564772086,0.005789758613339301,0.08857810906308135,0.06997659244401007,42.4353197240189
1999-12-15,0.076953001320362,0.077344000339508,0.0731770023703575,0.0750000029802322,0.06878612190485,205968000,0.0039576402221177115,0.005423334935094983,0.08827127572291966,0.07062192577725761,42.5934394754632
1999-12-16,0.0753910019993782,0.0765630006790161,0.0742190033197403,0.0744789987802505,0.0683083087205886,132576000,0.00338743695876495,0.005016155339828977,0.08826214409317883,0.07064405718002399,42.592229989463775
1999-12-17,0.0765630006790161,0.0795570015907287,0.0761720016598701,0.0783850029110908,0.0718906670808792,262080000,0.0032136833131993087,0.004655660934503043,0.08817121879440334,0.07111258311885799,52.15745574009108
1999-12-20,0.0785159990191459,0.0864259973168373,0.0757810026407241,0.0848959982395172,0.0778622329235076,402432000,0.0035603240066824776,0.00443659354893893,0.08707714020370132,0.07176396162153585,66.78061764749688
1999-12-21,0.0848959982395172,0.0886719971895217,0.0817710012197494,0.0885419994592666,0.0812061727046966,388368000,0.004082184202791092,0.004365711679709363,0.0868732818544457,0.07190271977776777,66.78061764749688
1999-12-22,0.0888020023703575,0.0916669964790344,0.0854170024394989,0.0906250029802322,0.0831165686249733,251184000,0.004610693934146481,0.004414708130596787,0.08869491374335321,0.07086228796997028,63.39582269502788
1999-12-23,0.0907550007104873,0.0968749970197677,0.0903650000691413,0.0966150015592575,0.0886102840304374,280224000,0.00545005963385832,0.004621778431249094,0.09227392211057442,0.06892397940657827,72.29659031359344
1999-12-27,0.0986979976296424,0.0988280028104782,0.0919269993901252,0.092969000339508,0.0852663591504097,202416000,0.005754724291215416,0.004848367603242358,0.09416602037348269,0.06835998140774242,64.16849160095344
1999-12-28,0.092969000339508,0.0963540002703666,0.0924480035901069,0.0927079990506172,0.0850269943475723,179184000,0.005907020153094036,0.005060098113212694,0.09574147387869615,0.06837302744858,68.40167797935212
1999-12-29,0.0925130024552345,0.0968749970197677,0.0924480035901069,0.0958330035209655,0.0878930762410163,132144000,0.006208311909715103,0.0052897408725131765,0.09740448707102306,0.06907981446625214,68.0687602942086
1999-12-30,0.0958330035209655,0.0972660034894943,0.094270996749401,0.0966150015592575,0.0886102840304374,139776000,0.006435998321407704,0.005518992362292082,0.09918123682692428,0.06938646460220427,73.52832719691516
1999-12-31,0.0964189991354942,0.0979169979691505,0.0960939973592758,0.0977860018610954,0.089684247970581,127344000,0.006634453530471235,0.005742084595927913,0.10109490753302178,0.06911339386215598,76.27669844825895
2000-01-03,0.0984380021691322,0.0992190018296241,0.0919269993901252,0.0975259989500045,0.0894458219408989,300912000,0.006693591099873053,0.005932385896716941,0.10268110056800049,0.06933710108118842,76.27668251952213
2000-01-04,0.0958330035209655,0.0960939973592758,0.0901039987802505,0.0949219986796379,0.0870575681328773,300480000,0.006455917195644423,0.006037092156502438,0.1036674481759604,0.06967885299224287,73.59112442284723
2000-01-05,0.0921880006790161,0.09375,0.0904949977993965,0.0917970016598701,0.0841914862394332,188352000,0.005946846229835434,0.006019042971169037,0.10404741289282776,0.07058798847531333,72.31802649468422
2000-01-06,0.0917970016598701,0.0917970016598701,0.0822919979691505,0.0858070030808448,0.0786977335810661,120480000,0.005002396484167296,0.005815713673768689,0.10407602112802615,0.0708978802332008,63.14153421432252
2000-01-07,0.0854170024394989,0.0881510004401207,0.0841149985790252,0.0872400030493736,0.0800120532512664,71184000,0.004319749000188375,0.005516520739052627,0.10405910931838036,0.07164399228679647,60.89792446684898
2000-01-10,0.0874999985098838,0.09375,0.0859379991889,0.0901039987802505,0.0826387181878089,239856000,0.00396415021491657,0.005206046634225416,0.10409261303159814,0.07271728871252905,57.04164426925882
2000-01-11,0.0895830020308494,0.0906250029802322,0.0864579975605011,0.0864579975605011,0.0792948007583618,148128000,0.0033495225768470638,0.004834741822749746,0.1038476124831419,0.07373048882401173,47.18225835178191
2000-01-12,0.0864579975605011,0.0865890011191368,0.0830729976296424,0.0842449963092804,0.0772651508450508,123552000,0.002653269796759644,0.004398447417551726,0.10339893395829224,0.07485626717281312,41.403925458057174
2000-01-13,0.0841149985790252,0.0885419994592666,0.0830729976296424,0.0877600014209747,0.0804889425635337,132192000,0.0023579351797122505,0.003990344969983831,0.10242783177602803,0.07710336919915158,37.21669084582301
2000-01-14,0.0890630036592483,0.0951820015907287,0.0888020023703575,0.0915360003709793,0.0839520916342735,604560000,0.0024008958925135077,0.0036724551544897667,0.10104599041458395,0.0801909107196685,47.93901947673428
2000-01-18,0.0927079990506172,0.0958330035209655,0.0885419994592666,0.0954430028796196,0.0875353962182998,261648000,0.0027188636494713952,0.0034817368534860926,0.10036315441843013,0.0825795467126752,53.560182471402065
2000-01-19,0.0958330035209655,0.0958330035209655,0.09375,0.0945309996604919,0.0866989567875862,164688000,0.0028642470922917995,0.003358238901247234,0.10037661867404964,0.0835295825991532,48.20155301709575
2000-01-20,0.0953129976987838,0.1005209982395172,0.0934899970889091,0.094270996749401,0.0864604711532592,179568000,0.0029247695335906654,0.0032715450277159205,0.10056371098989296,0.0839153900123233,46.71487252506227
2000-01-21,0.0940100029110908,0.0944010019302368,0.0908849984407424,0.0932290032505989,0.0855048447847366,544272000,0.002855734705261223,0.003188382963224981,0.1006690027248259,0.08407049830442703,43.5901789086568
2000-01-24,0.0962240025401115,0.0962240025401115,0.0885419994592666,0.0890630036592483,0.0816839858889579,256944000,0.002436773152071886,0.003038061000994362,0.10016436701872262,0.0838199342205294,39.274585801878395
2000-01-25,0.0894529968500137,0.0903650000691413,0.0854170024394989,0.0882809981703758,0.0809667780995369,237120000,0.0020183752220895856,0.002834123845213407,0.10007955285971656,0.0834359481626222,41.17615846207333
2000-01-26,0.0882809981703758,0.0906250029802322,0.0830729976296424,0.0846349969506263,0.0776228457689285,232464000,0.0013767200489087361,0.0025426430859524733,0.10024550194049134,0.08246269887184834,40.613856451765336
2000-01-27,0.0852859988808631,0.0852859988808631,0.0770829990506172,0.0802080035209655,0.0735626146197319,458208000,0.0005051591689917423,0.002135146302560327,0.10049346925702979,0.08065223155530993,42.3487948118601
2000-01-28,0.0791670009493827,0.0796879976987838,0.0747400000691413,0.0778649970889091,0.0714137256145477,194448000,-0.0003703509698992219,0.0016340468480684175,0.10063671406286993,0.07863398630243494,37.4996622314342
2000-01-31,0.0782549977302551,0.0799480006098747,0.0729169994592666,0.0772140026092529,0.0708167031407356,182400000,-0.001104002621596642,0.0010864369541354058,0.10022877042141706,0.07698473001870354,31.734975954432542
2000-02-01,0.077344000339508,0.0796879976987838,0.0744789987802505,0.079035997390747,0.0724877193570137,92976000,-0.001520875384697959,0.0005649744863687328,0.0992584619881173,0.07610603829607757,38.90980883925288
2000-02-02,0.079426996409893,0.0828130021691322,0.079035997390747,0.0812499970197677,0.0745183154940605,149040000,-0.0016535378311409443,0.00012127202286679739,0.09838797999842779,0.07560932011978007,45.524909336392184
2000-02-03,0.0838539972901344,0.085547000169754,0.0820309966802597,0.0825520008802414,0.0757124051451683,108240000,-0.0016347683535170021,-0.00022993605240996252,0.09785596837791255,0.07521683166233245,41.667199134826724
2000-02-04,0.085156001150608,0.085156001150608,0.0828130021691322,0.0845049992203712,0.0775036066770553,123696000,-0.0014456383441600607,-0.00047307651075998217,0.09782345974857636,0.07511913990562126,38.05348609045159
2000-02-07,0.0848959982395172,0.0848959982395172,0.0791670009493827,0.0792969986796379,0.0727271065115928,217488000,-0.0016964380854442018,-0.0007177488256968262,0.0978605370921542,0.07428776212506985,23.727535872046275
2000-02-08,0.0812499970197677,0.0859379991889,0.0791670009493827,0.0830729976296424,0.0761903002858161,468816000,-0.0015723816920289319,-0.0008886753989632473,0.0974219958205134,0.07402320328164981,32.94533763056306
2000-02-09,0.0861980020999908,0.0876300036907196,0.0850260034203529,0.085156001150608,0.078100673854351,589056000,-0.001291102109281489,-0.0009691607410268957,0.09735415567069734,0.07396084379047659,37.13116306076593
2000-02-10,0.0903650000691413,0.1041669994592666,0.0903650000691413,0.1026040017604827,0.0941030904650688,970080000,0.0003358503430523213,-0.0007081585242110524,0.1004788155323801,0.07267208447391406,59.04555908971244
2000-02-11,0.1076819971203804,0.1078130006790161,0.0966150015592575,0.1041669994592666,0.0955366194248199,423792000,0.0017313844130965733,-0.00022024993674952723,0.10337468032768038,0.07141691948244294,65.34397589558955
2000-02-14,0.1044270023703575,0.1208330020308494,0.1033850014209747,0.1208330020308494,0.1108217909932136,650112000,0.004134502372111118,0.0006507005250226018,0.11072521614910322,0.06699608382700714,75.00077250195187
2000-02-15,0.1210940033197403,0.1212240010499954,0.1111980006098747,0.1161459982395172,0.1065231189131736,450480000,0.00559627822135117,0.0016398160642883154,0.11481889668481285,0.06497270282728729,73.82036038493908
2000-02-16,0.1174480020999908,0.1255210041999817,0.1161459982395172,0.1214839965105056,0.1114188581705093,1019568000,0.007103592173611228,0.002732571286152898,0.11986261692086195,0.06262428227623956,80.77817195780023
2000-02-17,0.1213539987802505,0.1265629976987838,0.1195309981703758,0.1257809996604919,0.1153598576784133,535776000,0.008546364414000654,0.0038953299117224496,0.12534279303002716,0.06029510645818341,84.71771565337751
2000-02-18,0.1239579990506172,0.1421879976987838,0.1230470016598701,0.1403650045394897,0.1287355124950409,960864000,0.010742743459764253,0.00526481262133081,0.13403831701461022,0.05631318260248944,88.0698290735109
2000-02-22,0.1359380036592483,0.1377599984407425,0.1312499940395355,0.1364579945802688,0.1251522898674011,542496000,0.012029458516424507,0.00661774180034955,0.14041240396447577,0.05467859474472595,83.76730634419914
2000-02-23,0.1348959952592849,0.1386719942092895,0.1332029998302459,0.1372399926185608,0.1258694678544998,511392000,0.012962862367102729,0.007886765913700187,0.14610187354500492,0.0538850246090153,83.48923331966708
2000-02-24,0.1380210071802139,0.138932004570961,0.1302080005407333,0.1359380036592483,0.124675378203392,244320000,0.013442574385927067,0.008997927608145564,0.15073145999728774,0.05438573882759467,81.93171570468559
2000-02-25,0.1360680013895034,0.1360680013895034,0.1218750029802322,0.1274739950895309,0.1169125810265541,278736000,0.01299003383800941,0.009796348854118335,0.1531155663352906,0.05672823164644836,73.84384138804275
2000-02-28,0.1268229931592941,0.1281249970197677,0.1244790032505989,0.1265629976987838,0.1160770505666732,517872000,0.012414772547495692,0.010320033592793806,0.15470806625740585,0.06000553178532058,77.54171522911821
2000-02-29,0.1257809996604919,0.1348959952592849,0.1257809996604919,0.1333329975605011,0.1222861185669899,306048000,0.012362647336802896,0.010728556341595624,0.15663602247456535,0.0636894750632859,78.2989066437449
2000-03-01,0.1333329975605011,0.1333329975605011,0.1273439973592758,0.1294270008802414,0.1187037676572799,383568000,0.011869334147814298,0.01095671190283936,0.1574839874660493,0.06788061042075137,74.42537634984978
2000-03-02,0.1304689943790435,0.1304689943790435,0.1203130036592483,0.1207029968500137,0.1107025668025016,191040000,0.01065164019792969,0.010895697561857426,0.15703834608072323,0.07227155178910205,61.04931077069527
2000-03-03,0.1208330020308494,0.1239579990506172,0.1197919994592666,0.1226560026407241,0.1124937534332275,273696000,0.009732015597160193,0.010662961168917979,0.15635815299883557,0.076962145047038,61.233912731235364
2000-03-06,0.1234380006790161,0.1328130066394806,0.1208330020308494,0.1218750029802322,0.1117774471640586,432096000,0.008838303864698568,0.010298029708074096,0.15526122446377916,0.0817960739580805,50.7845681495232
2000-03-07,0.15625,0.1817709952592849,0.1494790017604828,0.173567995429039,0.1591875851154327,1952208000,0.012161038470626911,0.01067063146058466,0.1628586392552683,0.08362575884153145,75.31566029002154
2000-03-08,0.1734700053930282,0.1765629947185516,0.1609379947185516,0.1749999970197677,0.1605009585618972,668736000,0.014739966981419494,0.011484498564751628,0.1691275747984014,0.08654952323741089,74.43518854173126
2000-03-09,0.1770830005407333,0.2249999940395355,0.1765629947185516,0.2089519947767257,0.1916399449110031,952944000,0.019300939658733196,0.013047786783547942,0.1844769491713075,0.08357974822711658,79.88301023981634
2000-03-10,0.2197919934988021,0.3020829856395721,0.2182289958000183,0.2458329945802688,0.2254653126001358,2161200000,0.02559647163060083,0.015557523752958522,0.21013081533668765,0.07224878134371505,82.66112230040005
2000-03-13,0.2229170054197311,0.3125,0.2208330035209655,0.3109380006790161,0.2851763367652893,2415168000,0.035430732532327674,0.019532165508832352,0.25192981135911036,0.05112688544326725,89.18151963122408
2000-03-14,0.3092449903488159,0.3092449903488159,0.2249999940395355,0.2294269949197769,0.2104185670614242,1567776000,0.03622956631177743,0.02287164566942137,0.2620079283837384,0.051908167707531996,65.19307166864857
2000-03-15,0.2458660006523132,0.2522140145301819,0.2125000059604644,0.2200520038604736,0.2018203437328338,995616000,0.035694698147791915,0.025436256165095476,0.26896742034094145,0.05533927631242458,63.50326503821981
2000-03-16,0.2270829975605011,0.2348960041999817,0.1929689943790435,0.1961909979581833,0.1799362450838089,750384000,0.03296542264080812,0.026942089460238006,0.27193677788071446,0.05984061891741935,60.51184807676983
2000-03-17,0.1916670054197311,0.2229170054197311,0.1916339993476867,0.208073005080223,0.1908338516950607,557616000,0.031399279462555524,0.027833527460701512,0.27588477813256446,0.06412181920754238,62.06390332722865
2000-03-20,0.216276004910469,0.2231770008802414,0.2013020068407058,0.2079430073499679,0.1907145977020263,365280000,0.02980404747304885,0.02822763146317098,0.279593874484664,0.06717052313649069,61.26406418352383
2000-03-21,0.2083330005407333,0.2101559937000274,0.1812500059604644,0.1976560056209564,0.1812798976898193,536640000,0.027393959053052114,0.028060896981147207,0.28169660920110473,0.07118758952411872,60.10599398183232
2000-03-22,0.1992190033197403,0.2052080035209655,0.1958329975605011,0.1990890055894851,0.1825941652059555,230592000,0.025307844658201684,0.027510286516558104,0.28356667401197316,0.07550242601034275,61.866742632164815
2000-03-23,0.1972659975290298,0.2135419994592666,0.1968750059604644,0.2026039958000183,0.1858178824186325,309408000,0.02366541414161555,0.026741312041569595,0.2852778266859761,0.08045787255041678,62.046238514049264
2000-03-24,0.2013020068407058,0.2104170024394989,0.1875,0.194141000509262,0.1780561059713363,231600000,0.021433807541134553,0.02567981114148259,0.2853060847815328,0.0870963149968332,60.642377346196696
2000-03-27,0.1937499940395355,0.2000000029802322,0.1796880066394806,0.1813800036907196,0.1663523763418197,388944000,0.018423166640234273,0.024228482241232925,0.28405387363912216,0.09383022673843747,51.2994544598909
2000-03-28,0.1751299947500229,0.1770830005407333,0.1645829975605011,0.1678390055894851,0.1539332419633865,393312000,0.014774258203929191,0.022337637433772182,0.2827350243135043,0.0985996768669537,48.85496317800459
2000-03-29,0.1684899926185608,0.1723960041999817,0.1500000059604644,0.1567710041999817,0.1437822580337524,469440000,0.010864141703343155,0.020042938287686378,0.28103409626422415,0.10303500524820787,40.99747231493041
2000-03-30,0.1520829945802688,0.1703130006790161,0.1468749940395355,0.1558589935302734,0.142945796251297,361920000,0.007604099244008733,0.01755517047895085,0.2781263343512964,0.10945836682916157,32.27769845501513
2000-03-31,0.1665039956569671,0.1830729991197586,0.1635420024394989,0.1760089993476867,0.16142638027668,962976000,0.006570686393850833,0.015358273661930847,0.27445674711852563,0.11846325373262866,17.70318292426812
2000-04-03,0.1744139939546585,0.1749999970197677,0.1576820015907287,0.1622399985790252,0.1487982422113418,329952000,0.004587771006695995,0.013204173130883878,0.27018409579959757,0.12677240461143596,26.199637571571145
2000-04-04,0.1708330065011978,0.1736979931592941,0.1187499985098838,0.15625,0.1433044672012329,513792000,0.0025040878850234316,0.011064156081711789,0.2709836743359917,0.124241026532138,26.843396878676273
2000-04-05,0.1578129976987838,0.203125,0.149739995598793,0.1910160034894943,0.1751900166273117,639600000,0.003616392408401753,0.009574603347049782,0.27109165797760765,0.12573464353749464,48.25953500064247
2000-04-06,0.1998700052499771,0.2100259959697723,0.1903650015592575,0.1998700052499771,0.1833104491233825,404592000,0.005152945751960014,0.00869027182803183,0.27047361137388315,0.12544449118854428,47.18379015943659
2000-04-07,0.2098959982395172,0.21875,0.2010419964790344,0.2136719971895218,0.1959688812494278,318576000,0.007399088660159259,0.008432035194457316,0.26575520650992124,0.12694679631343148,51.798052226227625
2000-04-10,0.2173179984092712,0.2299479991197586,0.1907549947500229,0.1947920024394989,0.1786531507968902,395280000,0.007568470688972678,0.008259322293360388,0.23426106631799581,0.1468263366814052,49.14713069383449
2000-04-11,0.1812169998884201,0.1979169994592666,0.1666669994592666,0.1832029968500137,0.1680243164300918,457584000,0.006690447950118583,0.007945547424712027,0.22800390225521577,0.14846110093720893,45.539141533753494
2000-04-12,0.1834640055894851,0.1875,0.1635420024394989,0.1641930043697357,0.1505893617868423,313440000,0.00440982733919798,0.007238403407609218,0.22361583465778181,0.14726326858556907,40.07749943491759
2000-04-13,0.1654949933290481,0.1713539958000183,0.1544270068407058,0.157160997390747,0.1441399455070495,313296000,0.002011804054948302,0.006193083537077035,0.22330527021593458,0.1436708329706727,40.376006807917086
2000-04-14,0.1471350044012069,0.1584639996290207,0.1364579945802688,0.143326997756958,0.1314520835876464,421920000,-0.0009934825807626502,0.004755770313509098,0.2221267330470911,0.1383747694071897,40.15176126427973
2000-04-17,0.1312499940395355,0.15625,0.1312499940395355,0.1506509929895401,0.1381693035364151,294096000,-0.0027524798114896276,0.0032541202885093532,0.21912406889126906,0.13564823212696897,45.403783355073834
2000-04-18,0.1658200025558471,0.1869789958000183,0.1609379947185516,0.1773439943790435,0.1626508086919784,477504000,-0.001969888017466448,0.002209318627314193,0.21700566972628554,0.13573543016776118,55.07711785423875
2000-04-19,0.1829430013895034,0.1854169964790344,0.1666669994592666,0.1688800007104873,0.1548880785703659,278352000,-0.002009487810324978,0.0013655573397863587,0.21416354125535242,0.13555665815079454,53.09792385479895
2000-04-20,0.1734379976987838,0.1766930073499679,0.1656250059604644,0.1679690033197403,0.1540525108575821,153936000,-0.0020902852996004806,0.0006743888119089909,0.21027782556823654,0.13597887458988261,47.89438483630835
2000-04-24,0.1583330035209655,0.165364995598793,0.1513019949197769,0.1596350073814392,0.1464090049266815,205968000,-0.0027945874495286793,-1.9406440378543117e-05,0.20763738251194597,0.1351687183333909,49.2977816039652
2000-04-25,0.1667969971895218,0.1822919994592666,0.1664060056209564,0.1770830005407333,0.1624113619327545,249696000,-0.0019226812756594491,-0.0004000614074347243,0.20722385929843493,0.13515254123190332,55.28914836282113
2000-04-26,0.1894530057907104,0.1937499940395355,0.1749999970197677,0.1752600073814392,0.1607394814491272,254112000,-0.0013630769609687399,-0.0005926645181415274,0.20760252952726102,0.13551597118227263,45.19628298637881
2000-04-27,0.1635420024394989,0.1914059966802597,0.1626300066709518,0.1895830035209655,0.1738757491111755,280992000,0.00023346829911830014,-0.0004274379546895619,0.20939564089621074,0.13700405974542132,46.9648945482331
