ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-01-17,0.2802053784353724,-3.3036656459261753,4.5332080484764745,0.2802053784353724,0.2802053784353724,0.5690787461722217,0.5690787461722217,0.5690787461722217,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581749351,0.0018649627581749351,0.0018649627581749351,0.4717430693235928,0.4717430693235928,0.4717430693235928,0.0,0.0,0.0,0.8492841246075941
2013-01-18,0.2802078734865022,-3.0682119316959318,4.5877237003579525,0.2802078734865022,0.2802078734865022,0.5678193740455618,0.5678193740455618,0.5678193740455618,0.09547071409045409,0.09547071409045409,0.09547071409045409,-0.003062227547268164,-0.003062227547268164,-0.003062227547268164,0.47541088750237614,0.47541088750237614,0.47541088750237614,0.0,0.0,0.0,0.848027247532064
2013-01-22,0.2802178536910215,-2.858272901600751,5.0288649805747925,0.2802178536910215,0.2802178536910215,0.5479432088655836,0.5479432088655836,0.5479432088655836,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043865614,0.002131749043865614,0.002131749043865614,0.450340745731264,0.450340745731264,0.450340745731264,0.0,0.0,0.0,0.828161062556605
2013-01-23,0.28022034874215135,-3.4854448038086905,4.403787975613646,0.28022034874215135,0.28022034874215135,0.5354596373183466,0.5354596373183466,0.5354596373183466,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.0061547437248818905,0.0061547437248818905,0.0061547437248818905,0.43383417950301056,0.43383417950301056,0.43383417950301056,0.0,0.0,0.0,0.815679986060498
2013-01-24,0.2802228437932811,-3.2773497647335628,4.706354507443314,0.2802228437932811,0.2802228437932811,0.5107071309673125,0.5107071309673125,0.5107071309673125,0.09547071409045409,0.09547071409045409,0.09547071409045409,0.0018649627581799758,0.0018649627581799758,0.0018649627581799758,0.41337145411867826,0.41337145411867826,0.41337145411867826,0.0,0.0,0.0,0.7909299747605936
2013-01-25,0.280225338844411,-3.280280238551644,4.5874911119151225,0.280225338844411,0.280225338844411,0.4815593969285594,0.4815593969285594,0.4815593969285594,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472427457,-0.0030622275472427457,-0.0030622275472427457,0.389150910385348,0.389150910385348,0.389150910385348,0.0,0.0,0.0,0.7617847357729703
2013-01-28,0.2802328239978004,-3.2263345739942793,4.727423970656648,0.2802328239978004,0.2802328239978004,0.40916022742205665,0.40916022742205665,0.40916022742205665,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208112704,0.016778483208112704,0.016778483208112704,0.2969110301234898,0.2969110301234898,0.2969110301234898,0.0,0.0,0.0,0.6893930514198571
2013-01-29,0.2802353190489303,-3.279415291134218,4.697033336631502,0.2802353190489303,0.2802353190489303,0.35851075743271316,0.35851075743271316,0.35851075743271316,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043895272,0.002131749043895272,0.002131749043895272,0.2609082942983637,0.2609082942983637,0.2609082942983637,0.0,0.0,0.0,0.6387460764816435
2013-01-30,0.2802378141000601,-3.166109218114276,4.963697997070567,0.2802378141000601,0.2802378141000601,0.3246479768919545,0.3246479768919545,0.3246479768919545,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724874067,0.006154743724874067,0.006154743724874067,0.22302251907662637,0.22302251907662637,0.22302251907662637,0.0,0.0,0.0,0.6048857909920147
2013-01-31,0.28024030915118986,-3.752971196227155,4.483947818082862,0.28024030915118986,0.28024030915118986,0.2810814085821994,0.2810814085821994,0.2810814085821994,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.0018649627581909963,0.0018649627581909963,0.0018649627581909963,0.18374573173355427,0.18374573173355427,0.18374573173355427,0.0,0.0,0.0,0.5613217177333892
2013-02-01,0.28024280420231973,-3.5303627810884692,4.412475756066871,0.28024280420231973,0.28024280420231973,0.23599316504832743,0.23599316504832743,0.23599316504832743,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472639644,-0.0030622275472639644,-0.0030622275472639644,0.1435846785051373,0.1435846785051373,0.1435846785051373,0.0,0.0,0.0,0.5162359692506472
2013-02-04,0.28025028935570917,-3.3633901864235125,4.413958755988416,0.28025028935570917,0.28025028935570917,0.13509564716561523,0.13509564716561523,0.13509564716561523,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0167784832081208,0.0167784832081208,0.0167784832081208,0.022846449867040312,0.022846449867040312,0.022846449867040312,0.0,0.0,0.0,0.4153459365213244
2013-02-05,0.28025278440683904,-3.3625843946683425,4.363441936701744,0.28025278440683904,0.28025278440683904,0.08171859374904983,0.08171859374904983,0.08171859374904983,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438773484,0.0021317490438773484,0.0021317490438773484,-0.015883869385281628,-0.015883869385281628,-0.015883869385281628,0.0,0.0,0.0,0.36197137815588887
2013-02-06,0.2802552794579688,-3.674381735097463,4.1006771203631445,0.2802552794579688,0.2802552794579688,0.04849244147574402,0.04849244147574402,0.04849244147574402,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724866243,0.006154743724866243,0.006154743724866243,-0.05313301633957633,-0.05313301633957633,-0.05313301633957633,0.0,0.0,0.0,0.3287477209337128
2013-02-07,0.28025777450909867,-3.912366991337744,4.09041841271788,0.28025777450909867,0.28025777450909867,0.008803607874660092,0.008803607874660092,0.008803607874660092,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627582020185,0.0018649627582020185,0.0018649627582020185,-0.08853206897399603,-0.08853206897399603,-0.08853206897399603,0.0,0.0,0.0,0.2890613823837588
2013-02-08,0.2802602695602285,-3.8254940523819254,4.352353315562822,0.2802602695602285,0.2802602695602285,-0.029357202562898917,-0.029357202562898917,-0.029357202562898917,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472093506,-0.0030622275472093506,-0.0030622275472093506,-0.12176568910614366,-0.12176568910614366,-0.12176568910614366,0.0,0.0,0.0,0.25090306699732956
2013-02-11,0.2802677547136179,-3.957013603991025,4.146832636950513,0.2802677547136179,0.2802677547136179,-0.09397521330133253,-0.09397521330133253,-0.09397521330133253,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0167784832081289,0.0167784832081289,0.0167784832081289,-0.20622441059991556,-0.20622441059991556,-0.20622441059991556,0.0,0.0,0.0,0.1862925414122854
2013-02-12,0.28027024976474774,-3.7365737960344103,4.36777373438529,0.28027024976474774,0.28027024976474774,-0.1312631378681142,-0.1312631378681142,-0.1312631378681142,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438734514,0.0021317490438734514,0.0021317490438734514,-0.22886560100244174,-0.22886560100244174,-0.22886560100244174,0.0,0.0,0.0,0.14900711189663354
2013-02-13,0.28027274481587755,-3.487492681980621,4.337628089180779,0.28027274481587755,0.28027274481587755,-0.1470700469834567,-0.1470700469834567,-0.1470700469834567,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.006154743724890425,0.006154743724890425,0.006154743724890425,-0.24869550479880123,-0.24869550479880123,-0.24869550479880123,0.0,0.0,0.0,0.13320269783242086
2013-02-14,0.2802752398670074,-4.108227902175426,4.268254801215179,0.2802752398670074,0.2802752398670074,-0.16843682798676088,-0.16843682798676088,-0.16843682798676088,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581664037,0.0018649627581664037,0.0018649627581664037,-0.2657725048353814,-0.2657725048353814,-0.2657725048353814,0.0,0.0,0.0,0.11183841188024654
2013-02-15,0.2802777349181372,-3.8769297174192285,4.297212796479847,0.2802777349181372,0.2802777349181372,-0.18780165813604482,-0.18780165813604482,-0.18780165813604482,0.09547071409045411,0.09547071409045411,0.09547071409045411,-0.0030622275472305675,-0.0030622275472305675,-0.0030622275472305675,-0.28021014467926836,-0.28021014467926836,-0.28021014467926836,0.0,0.0,0.0,0.09247607678209235
2013-02-19,0.2802877151226565,-3.8844398978585146,4.138243263899069,0.2802877151226565,0.2802877151226565,-0.21779128498523917,-0.21779128498523917,-0.21779128498523917,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043875047,0.002131749043875047,0.002131749043875047,-0.31539374811956833,-0.31539374811956833,-0.31539374811956833,0.0,0.0,0.0,0.06249643013741732
2013-02-20,0.2802902101737863,-4.258790556010637,3.946961735688051,0.2802902101737863,0.2802902101737863,-0.21815389852725714,-0.21815389852725714,-0.21815389852725714,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724852077,0.006154743724852077,0.006154743724852077,-0.3197793563425633,-0.3197793563425633,-0.3197793563425633,0.0,0.0,0.0,0.06213631164652916
2013-02-21,0.2802927052249161,-4.214286714618868,3.691701514301249,0.2802927052249161,0.2802927052249161,-0.22561689602909657,-0.22561689602909657,-0.22561689602909657,0.09547071409045409,0.09547071409045409,0.09547071409045409,0.00186496275822107,0.00186496275822107,0.00186496275822107,-0.32295257287777174,-0.32295257287777174,-0.32295257287777174,0.0,0.0,0.0,0.05467580919581955
2013-02-22,0.28029520027604593,-3.94862268509669,3.9655470157685255,0.28029520027604593,0.28029520027604593,-0.23278406925006476,-0.23278406925006476,-0.23278406925006476,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472517884,-0.0030622275472517884,-0.0030622275472517884,-0.32519255579326717,-0.32519255579326717,-0.32519255579326717,0.0,0.0,0.0,0.047511131025981174
2013-02-25,0.2803026854294354,-3.769477309920617,4.095274251097721,0.2803026854294354,0.2803026854294354,-0.21661678807715218,-0.21661678807715218,-0.21661678807715218,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208120285,0.016778483208120285,0.016778483208120285,-0.32886598537572653,-0.32886598537572653,-0.32886598537572653,0.0,0.0,0.0,0.06368589735228325
2013-02-26,0.28030518048056524,-3.9851229980683422,4.093311708726195,0.28030518048056524,0.28030518048056524,-0.2321907593985161,-0.2321907593985161,-0.2321907593985161,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.0021317490438711516,0.0021317490438711516,0.0021317490438711516,-0.32979322253284143,-0.32979322253284143,-0.32979322253284143,0.0,0.0,0.0,0.048114421082049136
2013-02-27,0.28030767553169506,-4.190082234673868,3.684821283006037,0.28030767553169506,0.28030767553169506,-0.22921773059119677,-0.22921773059119677,-0.22921773059119677,0.09547071409045409,0.09547071409045409,0.09547071409045409,0.006154743724877741,0.006154743724877741,0.006154743724877741,-0.3308431884065286,-0.3308431884065286,-0.3308431884065286,0.0,0.0,0.0,0.05108994494049829
2013-02-28,0.28031017058282487,-3.9232348100910066,4.107522788827769,0.28031017058282487,0.28031017058282487,-0.23478117097411946,-0.23478117097411946,-0.23478117097411946,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581884467,0.0018649627581884467,0.0018649627581884467,-0.3321168478227621,-0.3321168478227621,-0.3321168478227621,0.0,0.0,0.0,0.045528999608705406
2013-03-01,0.2803126656339547,-4.042370740287405,4.241622555104307,0.2803126656339547,0.2803126656339547,-0.24126208028848106,-0.24126208028848106,-0.24126208028848106,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547273009,-0.003062227547273009,-0.003062227547273009,-0.33367056683166213,-0.33367056683166213,-0.33367056683166213,0.0,0.0,0.0,0.03905058534547362
2013-03-04,0.2803201507873442,-3.819073510658731,4.254384607519689,0.2803201507873442,0.2803201507873442,-0.22766131591904457,-0.22766131591904457,-0.22766131591904457,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.01677848320813511,0.01677848320813511,0.01677848320813511,-0.33991051321763377,-0.33991051321763377,-0.33991051321763377,0.0,0.0,0.0,0.052658834868299614
2013-03-05,0.280322645838474,-4.248730864838349,3.756617095270674,0.280322645838474,0.280322645838474,-0.2446741328172512,-0.2446741328172512,-0.2446741328172512,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043867256,0.002131749043867256,0.002131749043867256,-0.34227659595157256,-0.34227659595157256,-0.34227659595157256,0.0,0.0,0.0,0.035648513021222794
2013-03-06,0.2803251408896038,-3.854720912450562,4.088033240780273,0.2803251408896038,0.2803251408896038,-0.24295131283590649,-0.24295131283590649,-0.24295131283590649,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.006154743724837912,0.006154743724837912,0.006154743724837912,-0.3445767706511985,-0.3445767706511985,-0.3445767706511985,0.0,0.0,0.0,0.03737382805369732
2013-03-07,0.2803276359407336,-4.166484215762034,4.101619518538993,0.2803276359407336,0.2803276359407336,-0.2493086487677483,-0.2493086487677483,-0.2493086487677483,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581528328,0.0018649627581528328,0.0018649627581528328,-0.34664432561635533,-0.34664432561635533,-0.34664432561635533,0.0,0.0,0.0,0.03101898717298532
2013-03-08,0.2803301309918635,-4.099124201336243,4.1692724773119965,0.2803301309918635,0.2803301309918635,-0.25588632954316926,-0.25588632954316926,-0.25588632954316926,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472183924,-0.0030622275472183924,-0.0030622275472183924,-0.34829481608640495,-0.34829481608640495,-0.34829481608640495,0.0,0.0,0.0,0.024443801448694236
2013-03-11,0.28033761614525293,-3.8877732914391587,4.02752482179487,0.28033761614525293,0.28033761614525293,-0.23655331801220328,-0.23655331801220328,-0.23655331801220328,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.01677848320813648,0.01677848320813648,0.01677848320813648,-0.34880251531079387,-0.34880251531079387,-0.34880251531079387,0.0,0.0,0.0,0.043784298133049654
2013-03-12,0.2803401111963827,-4.062422133842564,4.0356407970184875,0.2803401111963827,0.2803401111963827,-0.24926695218527253,-0.24926695218527253,-0.24926695218527253,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043863359,0.002131749043863359,0.002131749043863359,-0.34686941531959,-0.34686941531959,-0.34686941531959,0.0,0.0,0.0,0.031073159011110157
2013-03-13,0.28034260624751256,-3.9222078413519204,4.116998256748305,0.28034260624751256,0.28034260624751256,-0.24199076516211157,-0.24199076516211157,-0.24199076516211157,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724863574,0.006154743724863574,0.006154743724863574,-0.3436162229774293,-0.3436162229774293,-0.3436162229774293,0.0,0.0,0.0,0.03835184108540099
2013-03-14,0.2803451012986424,-3.9150740404621076,3.875575161452079,0.2803451012986424,0.2803451012986424,-0.2415867264214228,-0.2415867264214228,-0.2415867264214228,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581638541,0.0018649627581638541,0.0018649627581638541,-0.33892240327004075,-0.33892240327004075,-0.33892240327004075,0.0,0.0,0.0,0.03875837487721959
2013-03-15,0.2803475963497722,-3.722078914623383,3.845338340760699,0.2803475963497722,0.2803475963497722,-0.2402952686119904,-0.2402952686119904,-0.2402952686119904,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.003062227547286251,-0.003062227547286251,-0.003062227547286251,-0.3327037551551582,-0.3327037551551582,-0.3327037551551582,0.0,0.0,0.0,0.04005232773778178
2013-03-18,0.28035508150316163,-4.162633434551758,3.9663302967582905,0.28035508150316163,0.28035508150316163,-0.19245097609289294,-0.19245097609289294,-0.19245097609289294,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208119768,0.016778483208119768,0.016778483208119768,-0.3047001733914668,-0.3047001733914668,-0.3047001733914668,0.0,0.0,0.0,0.08790410541026869
2013-03-19,0.2803575765542915,-4.027632381327325,4.178846454407798,0.2803575765542915,0.2803575765542915,-0.19481577252162993,-0.19481577252162993,-0.19481577252162993,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.002131749043864954,0.002131749043864954,0.002131749043864954,-0.292418235655949,-0.292418235655949,-0.292418235655949,0.0,0.0,0.0,0.08554180403266157
2013-03-20,0.2803600716054213,-3.9754207499424146,3.943313020051053,0.2803600716054213,0.2803600716054213,-0.17724200118499436,-0.17724200118499436,-0.17724200118499436,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724855752,0.006154743724855752,0.006154743724855752,-0.2788674590003042,-0.2788674590003042,-0.2788674590003042,0.0,0.0,0.0,0.10311807042042695
2013-03-21,0.2803625666565511,-3.843101112545349,3.61804652540555,0.2803625666565511,0.2803625666565511,-0.16690519667154396,-0.16690519667154396,-0.16690519667154396,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.0018649627581312296,0.0018649627581312296,0.0018649627581312296,-0.26424087352012937,-0.26424087352012937,-0.26424087352012937,0.0,0.0,0.0,0.11345736998500716
2013-03-22,0.28036506170768094,-3.61067828798727,4.283739128677562,0.28036506170768094,0.28036506170768094,-0.15636546792690872,-0.15636546792690872,-0.15636546792690872,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472608302,-0.0030622275472608302,-0.0030622275472608302,-0.24877395447010203,-0.24877395447010203,-0.24877395447010203,0.0,0.0,0.0,0.12399959378077222
2013-03-25,0.2803725468610704,-3.7965011219751488,4.090737773695556,0.2803725468610704,0.2803725468610704,-0.08796154959968981,-0.08796154959968981,-0.08796154959968981,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208127866,0.016778483208127866,0.016778483208127866,-0.20021074689827176,-0.20021074689827176,-0.20021074689827176,0.0,0.0,0.0,0.19241099726138056
2013-03-26,0.28037504191220025,-3.9367185818692327,4.4052849801268055,0.28037504191220025,0.28037504191220025,-0.08678672365043136,-0.08678672365043136,-0.08678672365043136,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.0021317490438946124,0.0021317490438946124,0.0021317490438946124,-0.18438918678478006,-0.18438918678478006,-0.18438918678478006,0.0,0.0,0.0,0.1935883182617689
2013-03-27,0.28037753696333,-3.5614986045981842,4.100898137665248,0.28037753696333,0.28037753696333,-0.06770437249652753,-0.06770437249652753,-0.06770437249652753,0.09547071409045409,0.09547071409045409,0.09547071409045409,0.0061547437248479255,0.0061547437248479255,0.0061547437248479255,-0.16932983031182952,-0.16932983031182952,-0.16932983031182952,0.0,0.0,0.0,0.21267316446680248
2013-03-28,0.2803800320144599,-4.039063489283658,4.230210307543619,0.2803800320144599,0.2803800320144599,-0.058047469563818954,-0.058047469563818954,-0.058047469563818954,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581858962,0.0018649627581858962,0.0018649627581858962,-0.15538314641245896,-0.15538314641245896,-0.15538314641245896,0.0,0.0,0.0,0.22233256245064092
2013-04-01,0.28039001221897913,-3.80882025816866,4.424557208346657,0.28039001221897913,0.28039001221897913,-0.004923726103294183,-0.004923726103294183,-0.004923726103294183,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.016778483208129243,0.016778483208129243,0.016778483208129243,-0.11717292340187754,-0.11717292340187754,-0.11717292340187754,0.0,0.0,0.0,0.27546628611568497
2013-04-02,0.28039250727010895,-3.8546270381536525,4.115623191706296,0.28039250727010895,0.28039250727010895,-0.015766687227821406,-0.015766687227821406,-0.015766687227821406,0.09547071409045409,0.09547071409045409,0.09547071409045409,0.002131749043876684,0.002131749043876684,0.002131749043876684,-0.1133691503621522,-0.1133691503621522,-0.1133691503621522,0.0,0.0,0.0,0.2646258200422875
2013-04-03,0.28039500232123876,-3.6046282462362003,4.205801883058333,0.28039500232123876,0.28039500232123876,-0.010637181074179828,-0.010637181074179828,-0.010637181074179828,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724841586,0.006154743724841586,0.006154743724841586,-0.11226263888947549,-0.11226263888947549,-0.11226263888947549,0.0,0.0,0.0,0.26975782124705894
2013-04-04,0.28039749737236863,-3.7486739093414787,4.062438875501307,0.28039749737236863,0.28039749737236863,-0.016628385182587524,-0.016628385182587524,-0.016628385182587524,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.001864962758150282,0.001864962758150282,0.001864962758150282,-0.11396406203119192,-0.11396406203119192,-0.11396406203119192,0.0,0.0,0.0,0.2637691121897811
2013-04-05,0.28039999242349845,-3.586893644295691,4.16568255757621,0.28039999242349845,0.28039999242349845,-0.0261190516348579,-0.0261190516348579,-0.0261190516348579,0.09547071409045411,0.09547071409045411,0.09547071409045411,-0.003062227547227435,-0.003062227547227435,-0.003062227547227435,-0.11852753817808458,-0.11852753817808458,-0.11852753817808458,0.0,0.0,0.0,0.25428094078864055
2013-04-08,0.28040747757688794,-3.723370908718963,4.018885765217029,0.28040747757688794,0.28040747757688794,-0.036809603525068714,-0.036809603525068714,-0.036809603525068714,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208144065,0.016778483208144065,0.016778483208144065,-0.14905880082366693,-0.14905880082366693,-0.14905880082366693,0.0,0.0,0.0,0.24359787405181924
2013-04-09,0.2804099726280177,-3.8741454039992402,4.360787188662881,0.2804099726280177,0.2804099726280177,-0.06685183297808295,-0.06685183297808295,-0.06685183297808295,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043906345,0.002131749043906345,0.002131749043906345,-0.1644542961124434,-0.1644542961124434,-0.1644542961124434,0.0,0.0,0.0,0.21355813964993475
2013-04-10,0.28041246767914757,-4.092943202455346,4.272997507384047,0.28041246767914757,0.28041246767914757,-0.08050361466661239,-0.08050361466661239,-0.08050361466661239,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724865767,0.006154743724865767,0.006154743724865767,-0.18212907248193227,-0.18212907248193227,-0.18212907248193227,0.0,0.0,0.0,0.1999088530125352
2013-04-11,0.2804149627302774,-3.791247524549199,4.107257714357541,0.2804149627302774,0.2804149627302774,-0.10447997481135572,-0.10447997481135572,-0.10447997481135572,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581613037,0.0018649627581613037,0.0018649627581613037,-0.20181565165997117,-0.20181565165997117,-0.20181565165997117,0.0,0.0,0.0,0.17593498791892165
2013-04-12,0.28041745778140714,-4.168957048014528,3.890125688441106,0.28041745778140714,0.28041745778140714,-0.1308005307949875,-0.1308005307949875,-0.1308005307949875,0.09547071409045407,0.09547071409045407,0.09547071409045407,-0.0030622275472194584,-0.0030622275472194584,-0.0030622275472194584,-0.22320901733822215,-0.22320901733822215,-0.22320901733822215,0.0,0.0,0.0,0.14961692698641965
2013-04-15,0.28042494293479664,-3.5893561275465053,4.185468423021191,0.28042494293479664,0.28042494293479664,-0.181931065865991,-0.181931065865991,-0.181931065865991,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.016778483208127352,0.016778483208127352,0.016778483208127352,-0.2941802631645725,-0.2941802631645725,-0.2941802631645725,0.0,0.0,0.0,0.09849387706880564
2013-04-16,0.28042743798592645,-3.6365207540175115,4.180784334576988,0.28042743798592645,0.28042743798592645,-0.22127523565567395,-0.22127523565567395,-0.22127523565567395,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.002131749043888418,0.002131749043888418,0.002131749043888418,-0.31887769879001643,-0.31887769879001643,-0.31887769879001643,0.0,0.0,0.0,0.05915220233025251
2013-04-17,0.2804299330370563,-4.3456257021640585,4.02145472890252,0.2804299330370563,0.2804299330370563,-0.24185227623943517,-0.24185227623943517,-0.24185227623943517,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724857942,0.006154743724857942,0.006154743724857942,-0.34347773405474724,-0.34347773405474724,-0.34347773405474724,0.0,0.0,0.0,0.03857765679762115
2013-04-18,0.2804324280881861,-3.799134965384694,3.9061512109776766,0.2804324280881861,0.2804324280881861,-0.27028883070814147,-0.27028883070814147,-0.27028883070814147,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.001864962758172325,0.001864962758172325,0.001864962758172325,-0.3676245075567679,-0.3676245075567679,-0.3676245075567679,0.0,0.0,0.0,0.010143597380044611
2013-04-19,0.28043492313931595,-3.625625369434543,3.9471934288917088,0.28043492313931595,0.28043492313931595,-0.2985748189995813,-0.2985748189995813,-0.2985748189995813,0.09547071409045407,0.09547071409045407,0.09547071409045407,-0.0030622275472581184,-0.0030622275472581184,-0.0030622275472581184,-0.3909833055427773,-0.3909833055427773,-0.3909833055427773,0.0,0.0,0.0,-0.018139895860265376
2013-04-22,0.2804424082927054,-4.155443100811949,3.7541054185309624,0.2804424082927054,0.2804424082927054,-0.34119590840602465,-0.34119590840602465,-0.34119590840602465,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.016778483208124095,0.016778483208124095,0.016778483208124095,-0.45344510570460284,-0.45344510570460284,-0.45344510570460284,0.0,0.0,0.0,-0.06075350011331926
2013-04-23,0.2804449033438352,-3.935722514991661,4.146214139921324,0.2804449033438352,0.2804449033438352,-0.37335400542416713,-0.37335400542416713,-0.37335400542416713,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0021317490438704932,0.0021317490438704932,0.0021317490438704932,-0.4709564685584917,-0.4709564685584917,-0.4709564685584917,0.0,0.0,0.0,-0.09290910208033193
2013-04-24,0.280447398394965,-3.850249786150722,4.113568965481385,0.280447398394965,0.280447398394965,-0.3849108993340775,-0.3849108993340775,-0.3849108993340775,0.09547071409045411,0.09547071409045411,0.09547071409045411,0.006154743724882126,0.006154743724882126,0.006154743724882126,-0.4865363571494138,-0.4865363571494138,-0.4865363571494138,0.0,0.0,0.0,-0.1044635009391125
2013-04-25,0.28044989344609483,-4.081248033851143,3.773081711517117,0.28044989344609483,0.28044989344609483,-0.40275221577383513,-0.40275221577383513,-0.40275221577383513,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581803561,0.0018649627581803561,0.0018649627581803561,-0.5000878926224696,-0.5000878926224696,-0.5000878926224696,0.0,0.0,0.0,-0.1223023223277403
2013-04-26,0.2804523884972247,-4.091907747439809,3.9779880297949832,0.2804523884972247,0.2804523884972247,-0.41915194178974957,-0.41915194178974957,-0.41915194178974957,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472326982,-0.0030622275472326982,-0.0030622275472326982,-0.5115604283329709,-0.5115604283329709,-0.5115604283329709,0.0,0.0,0.0,-0.13869955329252487
2013-04-29,0.28045987365061414,-3.9967658034003337,3.742571415758491,0.28045987365061414,0.28045987365061414,-0.421395667021868,-0.421395667021868,-0.421395667021868,0.09547071409045407,0.09547071409045407,0.09547071409045407,0.016778483208125465,0.016778483208125465,0.016778483208125465,-0.5336448643204474,-0.5336448643204474,-0.5336448643204474,0.0,0.0,0.0,-0.14093579337125384
2013-04-30,0.28046236870174396,-3.8557605514086504,4.020989376458659,0.28046236870174396,0.28046236870174396,-0.4395288801009239,-0.4395288801009239,-0.4395288801009239,0.09547071409045409,0.09547071409045409,0.09547071409045409,0.002131749043900149,0.002131749043900149,0.002131749043900149,-0.537131343235278,-0.537131343235278,-0.537131343235278,0.0,0.0,0.0,-0.15906651139917993
2013-05-01,0.28046486375287377,-4.290671897158737,3.763713004728797,0.28046486375287377,0.28046486375287377,-0.43724939218162273,-0.43724939218162273,-0.43724939218162273,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.006154743724843775,0.006154743724843775,0.006154743724843775,-0.5388748499969206,-0.5388748499969206,-0.5388748499969206,0.0,0.0,0.0,-0.15678452842874896
2013-05-02,0.2804673588040036,-4.608122745658096,3.8011935430728623,0.2804673588040036,0.2804673588040036,-0.4416893214366328,-0.4416893214366328,-0.4416893214366328,0.0954707140904541,0.0954707140904541,0.0954707140904541,0.0018649627581477325,0.0018649627581477325,0.0018649627581477325,-0.5390249982852344,-0.5390249982852344,-0.5390249982852344,0.0,0.0,0.0,-0.16122196263262922
2013-05-03,0.2804698538551334,-4.141198952567158,3.7902174917893827,0.2804698538551334,0.2804698538551334,-0.44533525101899263,-0.44533525101899263,-0.44533525101899263,0.0954707140904541,0.0954707140904541,0.0954707140904541,-0.0030622275472539195,-0.0030622275472539195,-0.0030622275472539195,-0.5377437375621926,-0.5377437375621926,-0.5377437375621926,0.0,0.0,0.0,-0.16486539716385923
